Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
C,Mark Scheifele (13875987),Mark Scheifele,13875987,C/UTIL,5800,WPG@LA 11/30/2019 10:00PM ET,WPG,10.00
LW,Kyle Connor (13876329),Kyle Connor,13876329,W/UTIL,5800,WPG@LA 11/30/2019 10:00PM ET,WPG,11.7
RW,Sam Reinhart (13876335),Sam Reinhart,13876335,W/UTIL,5700,BUF@TOR 11/30/2019 07:00PM ET,BUF,8.41
C,Sean Monahan (13875991),Sean Monahan,13875991,C/UTIL,5700,OTT@CGY 11/30/2019 07:00PM ET,CGY,8.92
D,Thomas Chabot (13876953),Thomas Chabot,13876953,D/UTIL,5700,OTT@CGY 11/30/2019 07:00PM ET,OTT,9.58
LW,Victor Olofsson (13876339),Victor Olofsson,13876339,W/UTIL,5600,BUF@TOR 11/30/2019 07:00PM ET,BUF,9.68
C,Dylan Larkin (13875993),Dylan Larkin,13875993,C/UTIL,5600,WAS@DET 11/30/2019 07:00PM ET,DET,9.61
RW,Tom Wilson (13876337),Tom Wilson,13876337,W/UTIL,5600,WAS@DET 11/30/2019 07:00PM ET,WAS,9.88
D,Erik Karlsson (13876955),Erik Karlsson,13876955,D/UTIL,5600,SJ@ARI 11/30/2019 08:00PM ET,SJ,9.77
C,Nazem Kadri (13875995),Nazem Kadri,13875995,C/UTIL,5600,CHI@COL 11/30/2019 09:00PM ET,COL,9.14
RW,Cam Atkinson (13876341),Cam Atkinson,13876341,W/UTIL,5600,CLS@NYI 11/30/2019 07:00PM ET,CLS,9.74
LW,Jakub Vrana (13876343),Jakub Vrana,13876343,W/UTIL,5500,WAS@DET 11/30/2019 07:00PM ET,WAS,11.36
RW,Evgenii Dadonov (13876345),Evgenii Dadonov,13876345,W/UTIL,5500,NSH@FLA 11/30/2019 07:00PM ET,FLA,10.32
C,Jean-Gabriel Pageau (13875999),Jean-Gabriel Pageau,13875999,C/UTIL,5500,OTT@CGY 11/30/2019 07:00PM ET,OTT,10.87
C,Bo Horvat (13875997),Bo Horvat,13875997,C/UTIL,5500,VAN@EDM 11/30/2019 10:00PM ET,VAN,11.70
D,Seth Jones (13876957),Seth Jones,13876957,D/UTIL,5500,CLS@NYI 11/30/2019 07:00PM ET,CLS,10.76
D,Zach Werenski (13876959),Zach Werenski,13876959,D/UTIL,5500,CLS@NYI 11/30/2019 07:00PM ET,CLS,10.17
RW,Mike Hoffman (13876347),Mike Hoffman,13876347,W/UTIL,5400,NSH@FLA 11/30/2019 07:00PM ET,FLA,10.71
D,Alex Pietrangelo (13876961),Alex Pietrangelo,13876961,D/UTIL,5400,PIT@STL 11/30/2019 08:00PM ET,STL,11.40
C,Tomas Hertl (13876003),Tomas Hertl,13876003,C/UTIL,5400,SJ@ARI 11/30/2019 08:00PM ET,SJ,11.41
LW,Timo Meier (13876349),Timo Meier,13876349,W/UTIL,5400,SJ@ARI 11/30/2019 08:00PM ET,SJ,9.99
C,Pierre-Luc Dubois (13876001),Pierre-Luc Dubois,13876001,C/UTIL,5400,CLS@NYI 11/30/2019 07:00PM ET,CLS,10.55
C,Jonathan Toews (13876005),Jonathan Toews,13876005,C/UTIL,5300,CHI@COL 11/30/2019 09:00PM ET,CHI,8.15
LW,J.T. Miller (13876351),J.T. Miller,13876351,W/UTIL,5300,VAN@EDM 11/30/2019 10:00PM ET,VAN,11.35
D,Alexander Edler (13876963),Alexander Edler,13876963,D/UTIL,5300,VAN@EDM 11/30/2019 10:00PM ET,VAN,12.92
LW,Nikolaj Ehlers (13876353),Nikolaj Ehlers,13876353,W/UTIL,5300,WPG@LA 11/30/2019 10:00PM ET,WPG,11.24
D,Tyson Barrie (13876965),Tyson Barrie,13876965,D/UTIL,5200,BUF@TOR 11/30/2019 07:00PM ET,TOR,8.37
RW,Elias Lindholm (13876355),Elias Lindholm,13876355,W/UTIL,5200,OTT@CGY 11/30/2019 07:00PM ET,CGY,9.79
RW,Patric Hornqvist (13876357),Patric Hornqvist,13876357,W/UTIL,5200,PIT@STL 11/30/2019 08:00PM ET,PIT,9.72
C,Blake Wheeler (13876007),Blake Wheeler,13876007,C/UTIL,5200,WPG@LA 11/30/2019 10:00PM ET,WPG,9.53
D,Rasmus Ristolainen (13876967),Rasmus Ristolainen,13876967,D/UTIL,5100,BUF@TOR 11/30/2019 07:00PM ET,BUF,7.76
LW,Ondrej Palat (13876359),Ondrej Palat,13876359,W/UTIL,5100,CAR@TB 11/30/2019 07:00PM ET,TB,9.41
C,Vincent Trocheck (13876009),Vincent Trocheck,13876009,C/UTIL,5100,NSH@FLA 11/30/2019 07:00PM ET,FLA,10.19
C,Matt Duchene (13876011),Matt Duchene,13876011,C/UTIL,5100,NSH@FLA 11/30/2019 07:00PM ET,NSH,9.14
LW,Jaden Schwartz (13876361),Jaden Schwartz,13876361,W/UTIL,5100,PIT@STL 11/30/2019 08:00PM ET,STL,8.60
RW,David Perron (13876363),David Perron,13876363,W/UTIL,5100,PIT@STL 11/30/2019 08:00PM ET,STL,10.53
C,Nick Bonino (13876015),Nick Bonino,13876015,C/UTIL,5000,NSH@FLA 11/30/2019 07:00PM ET,NSH,10.52
D,Aaron Ekblad (13876969),Aaron Ekblad,13876969,D/UTIL,5000,NSH@FLA 11/30/2019 07:00PM ET,FLA,10.51
RW,Anthony Duclair (13876367),Anthony Duclair,13876367,W/UTIL,5000,OTT@CGY 11/30/2019 07:00PM ET,OTT,9.74
C,Ryan O'Reilly (13876013),Ryan O'Reilly,13876013,C/UTIL,5000,PIT@STL 11/30/2019 08:00PM ET,STL,9.22
RW,Phil Kessel (13876365),Phil Kessel,13876365,W/UTIL,5000,SJ@ARI 11/30/2019 08:00PM ET,ARI,7.66
LW,Anthony Beauvillier (13876369),Anthony Beauvillier,13876369,W/UTIL,5000,CLS@NYI 11/30/2019 07:00PM ET,NYI,8.88
LW,Andreas Johnsson (13876371),Andreas Johnsson,13876371,W/UTIL,4900,BUF@TOR 11/30/2019 07:00PM ET,TOR,8.22
LW,Tyler Bertuzzi (13876373),Tyler Bertuzzi,13876373,W/UTIL,4900,WAS@DET 11/30/2019 07:00PM ET,DET,8.86
D,Mattias Ekholm (13876971),Mattias Ekholm,13876971,D/UTIL,4900,NSH@FLA 11/30/2019 07:00PM ET,NSH,10.28
C,Brayden Schenn (13876017),Brayden Schenn,13876017,C/UTIL,4900,PIT@STL 11/30/2019 08:00PM ET,STL,9.82
D,Kevin Shattenkirk (13876973),Kevin Shattenkirk,13876973,D/UTIL,4800,CAR@TB 11/30/2019 07:00PM ET,TB,10.64
RW,Zack Kassian (13876375),Zack Kassian,13876375,W/UTIL,4800,VAN@EDM 11/30/2019 10:00PM ET,EDM,7.17
LW,Jeff Carter (13876377),Jeff Carter,13876377,W/UTIL,4800,WPG@LA 11/30/2019 10:00PM ET,LA,9.75
D,Ryan Pulock (13876975),Ryan Pulock,13876975,D/UTIL,4800,CLS@NYI 11/30/2019 07:00PM ET,NYI,9.66
D,Jake Muzzin (13876979),Jake Muzzin,13876979,D/UTIL,4700,BUF@TOR 11/30/2019 07:00PM ET,TOR,9.01
C,Lars Eller (13876021),Lars Eller,13876021,C/UTIL,4700,WAS@DET 11/30/2019 07:00PM ET,WAS,8.03
LW,Clayton Keller (13876379),Clayton Keller,13876379,W/UTIL,4700,SJ@ARI 11/30/2019 08:00PM ET,ARI,7.66
RW,Dustin Brown (13876381),Dustin Brown,13876381,W/UTIL,4700,WPG@LA 11/30/2019 10:00PM ET,LA,8.13
D,Josh Morrissey (13876977),Josh Morrissey,13876977,D/UTIL,4700,WPG@LA 11/30/2019 10:00PM ET,WPG,8.61
C,Nick Schmaltz (13876023),Nick Schmaltz,13876023,C/UTIL,4600,SJ@ARI 11/30/2019 08:00PM ET,ARI,6.95
D,Jakob Chychrun (13876981),Jakob Chychrun,13876981,D/UTIL,4600,SJ@ARI 11/30/2019 08:00PM ET,ARI,9.31
RW,James Neal (13876385),James Neal,13876385,W/UTIL,4600,VAN@EDM 11/30/2019 10:00PM ET,EDM,9.36
D,Rasmus Dahlin (13876985),Rasmus Dahlin,13876985,D/UTIL,4500,BUF@TOR 11/30/2019 07:00PM ET,BUF,6.55
D,Keith Yandle (13876983),Keith Yandle,13876983,D/UTIL,4500,NSH@FLA 11/30/2019 07:00PM ET,FLA,9.11
C,Jared McCann (13876025),Jared McCann,13876025,C/UTIL,4500,PIT@STL 11/30/2019 08:00PM ET,PIT,9.37
RW,Conor Garland (13876387),Conor Garland,13876387,W/UTIL,4500,SJ@ARI 11/30/2019 08:00PM ET,ARI,8.74
RW,Oliver Bjorkstrand (13876389),Oliver Bjorkstrand,13876389,W/UTIL,4500,CLS@NYI 11/30/2019 07:00PM ET,CLS,8.98
RW,Zach Hyman (13876391),Zach Hyman,13876391,W/UTIL,4400,BUF@TOR 11/30/2019 07:00PM ET,TOR,7.12
RW,Andreas Athanasiou (13876393),Andreas Athanasiou,13876393,W/UTIL,4400,WAS@DET 11/30/2019 07:00PM ET,DET,7.92
C,Derek Stepan (13876027),Derek Stepan,13876027,C/UTIL,4400,SJ@ARI 11/30/2019 08:00PM ET,ARI,6.08
D,Alex Goligoski (13876987),Alex Goligoski,13876987,D/UTIL,4400,SJ@ARI 11/30/2019 08:00PM ET,ARI,9.94
RW,Anthony Cirelli (13876399),Anthony Cirelli,13876399,W/UTIL,4300,CAR@TB 11/30/2019 07:00PM ET,TB,8.4
C,Ryan Johansen (13876029),Ryan Johansen,13876029,C/UTIL,4300,NSH@FLA 11/30/2019 07:00PM ET,NSH,6.99
RW,Calle Jarnkrok (13876395),Calle Jarnkrok,13876395,W/UTIL,4300,NSH@FLA 11/30/2019 07:00PM ET,NSH,8.8
D,Colton Parayko (13876991),Colton Parayko,13876991,D/UTIL,4300,PIT@STL 11/30/2019 08:00PM ET,STL,9.40
LW,Brandon Saad (13876397),Brandon Saad,13876397,W/UTIL,4300,CHI@COL 11/30/2019 09:00PM ET,CHI,8.6
RW,Matt Calvert (13876405),Matt Calvert,13876405,W/UTIL,4300,CHI@COL 11/30/2019 09:00PM ET,COL,7.02
D,Darnell Nurse (13876989),Darnell Nurse,13876989,D/UTIL,4300,VAN@EDM 11/30/2019 10:00PM ET,EDM,8.79
RW,Tyler Toffoli (13876401),Tyler Toffoli,13876401,W/UTIL,4300,WPG@LA 11/30/2019 10:00PM ET,LA,7.67
RW,Derick Brassard (13876403),Derick Brassard,13876403,W/UTIL,4300,CLS@NYI 11/30/2019 07:00PM ET,NYI,8.33
LW,Ilya Mikheyev (13876407),Ilya Mikheyev,13876407,W/UTIL,4200,BUF@TOR 11/30/2019 07:00PM ET,TOR,8.04
RW,Kevin Labanc (13876409),Kevin Labanc,13876409,W/UTIL,4200,SJ@ARI 11/30/2019 08:00PM ET,SJ,7.82
D,Oliver Ekman-Larsson (13876993),Oliver Ekman-Larsson,13876993,D/UTIL,4200,SJ@ARI 11/30/2019 08:00PM ET,ARI,7.73
D,Duncan Keith (13876995),Duncan Keith,13876995,D/UTIL,4200,CHI@COL 11/30/2019 09:00PM ET,CHI,7.12
D,Quinn Hughes (13876997),Quinn Hughes,13876997,D/UTIL,4200,VAN@EDM 11/30/2019 10:00PM ET,VAN,8.16
C,Boone Jenner (13876031),Boone Jenner,13876031,C/UTIL,4200,CLS@NYI 11/30/2019 07:00PM ET,CLS,7.37
D,Brandon Montour (13877005),Brandon Montour,13877005,D/UTIL,4100,BUF@TOR 11/30/2019 07:00PM ET,BUF,7.62
D,Filip Hronek (13877001),Filip Hronek,13877001,D/UTIL,4100,WAS@DET 11/30/2019 07:00PM ET,DET,8.65
D,Jaccob Slavin (13876999),Jaccob Slavin,13876999,D/UTIL,4100,CAR@TB 11/30/2019 07:00PM ET,CAR,9.42
RW,Mikael Granlund (13876413),Mikael Granlund,13876413,W/UTIL,4100,NSH@FLA 11/30/2019 07:00PM ET,NSH,7.67
C,Mikael Backlund (13876033),Mikael Backlund,13876033,C/UTIL,4100,OTT@CGY 11/30/2019 07:00PM ET,CGY,5.71
D,Erik Gustafsson (13877003),Erik Gustafsson,13877003,D/UTIL,4100,CHI@COL 11/30/2019 09:00PM ET,CHI,5.87
D,Erik Johnson (13877007),Erik Johnson,13877007,D/UTIL,4100,CHI@COL 11/30/2019 09:00PM ET,COL,8.28
RW,Jordan Eberle (13876411),Jordan Eberle,13876411,W/UTIL,4100,CLS@NYI 11/30/2019 07:00PM ET,NYI,6.37
D,Michal Kempny (13877009),Michal Kempny,13877009,D/UTIL,4000,WAS@DET 11/30/2019 07:00PM ET,WAS,7.46
D,Mike Green (13877011),Mike Green,13877011,D/UTIL,4000,WAS@DET 11/30/2019 07:00PM ET,DET,7.62
LW,Frank Vatrano (13876421),Frank Vatrano,13876421,W/UTIL,4000,NSH@FLA 11/30/2019 07:00PM ET,FLA,8.44
C,Dylan Strome (13876035),Dylan Strome,13876035,C/UTIL,4000,CHI@COL 11/30/2019 09:00PM ET,CHI,7.40
LW,Tanner Pearson (13876415),Tanner Pearson,13876415,W/UTIL,4000,VAN@EDM 11/30/2019 10:00PM ET,VAN,8.4
LW,Alex Iafallo (13876417),Alex Iafallo,13876417,W/UTIL,4000,WPG@LA 11/30/2019 10:00PM ET,LA,7.06
D,Alec Martinez (13877013),Alec Martinez,13877013,D/UTIL,4000,WPG@LA 11/30/2019 10:00PM ET,LA,7.32
LW,Gustav Nyquist (13876419),Gustav Nyquist,13876419,W/UTIL,4000,CLS@NYI 11/30/2019 07:00PM ET,CLS,9.50
RW,Robby Fabbri (13876423),Robby Fabbri,13876423,W/UTIL,3900,WAS@DET 11/30/2019 07:00PM ET,DET,5.74
LW,Alex Killorn (13876427),Alex Killorn,13876427,W/UTIL,3900,CAR@TB 11/30/2019 07:00PM ET,TB,8.07
LW,Brett Connolly (13876425),Brett Connolly,13876425,W/UTIL,3900,NSH@FLA 11/30/2019 07:00PM ET,FLA,8.48
D,Justin Schultz (13877015),Justin Schultz,13877015,D/UTIL,3900,PIT@STL 11/30/2019 08:00PM ET,PIT,7.91
C,Carl Soderberg (13876037),Carl Soderberg,13876037,C/UTIL,3900,SJ@ARI 11/30/2019 08:00PM ET,ARI,6.09
D,Mikhail Sergachev (13877019),Mikhail Sergachev,13877019,D/UTIL,3800,CAR@TB 11/30/2019 07:00PM ET,TB,8.12
LW,Vladislav Namestnikov (13876435),Vladislav Namestnikov,13876435,W/UTIL,3800,OTT@CGY 11/30/2019 07:00PM ET,OTT,7.6
LW,Alex Galchenyuk (13876433),Alex Galchenyuk,13876433,W/UTIL,3800,PIT@STL 11/30/2019 08:00PM ET,PIT,6.42
RW,J.T. Compher (13876431),J.T. Compher,13876431,W/UTIL,3800,CHI@COL 11/30/2019 09:00PM ET,COL,7.97
C,Bryan Little (13876039),Bryan Little,13876039,C/UTIL,3800,WPG@LA 11/30/2019 10:00PM ET,WPG,8.34
D,Neal Pionk (13877017),Neal Pionk,13877017,D/UTIL,3800,WPG@LA 11/30/2019 10:00PM ET,WPG,7.84
C,Evan Rodrigues (13876043),Evan Rodrigues,13876043,C/UTIL,3700,BUF@TOR 11/30/2019 07:00PM ET,BUF,3.58
C,Jordan Staal (13876041),Jordan Staal,13876041,C/UTIL,3700,CAR@TB 11/30/2019 07:00PM ET,CAR,5.17
D,Noah Hanifin (13877023),Noah Hanifin,13877023,D/UTIL,3700,OTT@CGY 11/30/2019 07:00PM ET,CGY,6.76
LW,Christian Dvorak (13876439),Christian Dvorak,13876439,W/UTIL,3700,SJ@ARI 11/30/2019 08:00PM ET,ARI,7.31
D,Sean Walker (13877021),Sean Walker,13877021,D/UTIL,3700,WPG@LA 11/30/2019 10:00PM ET,LA,7.83
RW,Josh Bailey (13876437),Josh Bailey,13876437,W/UTIL,3700,CLS@NYI 11/30/2019 07:00PM ET,NYI,6.89
D,Danny DeKeyser (13877031),Danny DeKeyser,13877031,D/UTIL,3600,WAS@DET 11/30/2019 07:00PM ET,DET,9.18
C,Tyler Johnson (13876049),Tyler Johnson,13876049,C/UTIL,3600,CAR@TB 11/30/2019 07:00PM ET,TB,6.07
C,Erik Haula (13876051),Erik Haula,13876051,C/UTIL,3600,CAR@TB 11/30/2019 07:00PM ET,CAR,9.06
D,Ryan McDonagh (13877027),Ryan McDonagh,13877027,D/UTIL,3600,CAR@TB 11/30/2019 07:00PM ET,TB,8.14
LW,Alexander Steen (13876441),Alexander Steen,13876441,W/UTIL,3600,PIT@STL 11/30/2019 08:00PM ET,STL,5.19
C,Barclay Goodrow (13876045),Barclay Goodrow,13876045,C/UTIL,3600,SJ@ARI 11/30/2019 08:00PM ET,SJ,6.49
C,Kirby Dach (13876047),Kirby Dach,13876047,C/UTIL,3600,CHI@COL 11/30/2019 09:00PM ET,CHI,5.79
D,Calvin de Haan (13877029),Calvin de Haan,13877029,D/UTIL,3600,CHI@COL 11/30/2019 09:00PM ET,CHI,8.26
D,Ethan Bear (13877025),Ethan Bear,13877025,D/UTIL,3600,VAN@EDM 11/30/2019 10:00PM ET,EDM,6.34
C,Valtteri Filppula (13876053),Valtteri Filppula,13876053,C/UTIL,3500,WAS@DET 11/30/2019 07:00PM ET,DET,4.55
RW,Yanni Gourde (13876445),Yanni Gourde,13876445,W/UTIL,3500,CAR@TB 11/30/2019 07:00PM ET,TB,7.48
D,Brett Pesce (13877037),Brett Pesce,13877037,D/UTIL,3500,CAR@TB 11/30/2019 07:00PM ET,CAR,7.87
RW,Connor Brown (13876443),Connor Brown,13876443,W/UTIL,3500,OTT@CGY 11/30/2019 07:00PM ET,OTT,7.63
D,Travis Hamonic (13877039),Travis Hamonic,13877039,D/UTIL,3500,OTT@CGY 11/30/2019 07:00PM ET,CGY,6.63
D,Brent Seabrook (13877033),Brent Seabrook,13877033,D/UTIL,3500,CHI@COL 11/30/2019 09:00PM ET,CHI,7.20
D,Adam Pelech (13877035),Adam Pelech,13877035,D/UTIL,3500,CLS@NYI 11/30/2019 07:00PM ET,NYI,8.22
RW,Marcus Johansson (13876455),Marcus Johansson,13876455,W/UTIL,3400,BUF@TOR 11/30/2019 07:00PM ET,BUF,5.33
D,Dmitry Orlov (13877043),Dmitry Orlov,13877043,D/UTIL,3400,WAS@DET 11/30/2019 07:00PM ET,WAS,6.46
LW,Nino Niederreiter (13876447),Nino Niederreiter,13876447,W/UTIL,3400,CAR@TB 11/30/2019 07:00PM ET,CAR,5.14
LW,Ryan Dzingel (13876453),Ryan Dzingel,13876453,W/UTIL,3400,CAR@TB 11/30/2019 07:00PM ET,CAR,6.45
C,Logan Brown (13876055),Logan Brown,13876055,C/UTIL,3400,OTT@CGY 11/30/2019 07:00PM ET,OTT,4.94
C,Artem Anisimov (13876057),Artem Anisimov,13876057,C/UTIL,3400,OTT@CGY 11/30/2019 07:00PM ET,OTT,6.45
LW,Tyler Ennis (13876449),Tyler Ennis,13876449,W/UTIL,3400,OTT@CGY 11/30/2019 07:00PM ET,OTT,7.26
D,Rasmus Andersson (13877041),Rasmus Andersson,13877041,D/UTIL,3400,OTT@CGY 11/30/2019 07:00PM ET,CGY,6.39
RW,Dominik Kubalik (13876451),Dominik Kubalik,13876451,W/UTIL,3400,CHI@COL 11/30/2019 09:00PM ET,CHI,7.13
D,Ryan Graves (13877045),Ryan Graves,13877045,D/UTIL,3400,CHI@COL 11/30/2019 09:00PM ET,COL,8.44
D,Devon Toews (13877047),Devon Toews,13877047,D/UTIL,3400,CLS@NYI 11/30/2019 07:00PM ET,NYI,7.43
C,Jason Spezza (13876059),Jason Spezza,13876059,C/UTIL,3300,BUF@TOR 11/30/2019 07:00PM ET,TOR,6.48
LW,Carl Hagelin (13876459),Carl Hagelin,13876459,W/UTIL,3300,WAS@DET 11/30/2019 07:00PM ET,WAS,4.45
D,MacKenzie Weegar (13877065),MacKenzie Weegar,13877065,D/UTIL,3300,NSH@FLA 11/30/2019 07:00PM ET,FLA,7.58
RW,Andrew Mangiapane (13876457),Andrew Mangiapane,13876457,W/UTIL,3300,OTT@CGY 11/30/2019 07:00PM ET,CGY,4.6
D,Justin Faulk (13877063),Justin Faulk,13877063,D/UTIL,3300,PIT@STL 11/30/2019 08:00PM ET,STL,5.38
