Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
G,Kaapo Kahkonen (13612089),Kaapo Kahkonen,13612089,G,6500,EDM@MIN 10/22/2019 08:00PM ET,MIN,0
G,Mikhail Berdin (13612079),Mikhail Berdin,13612079,G,6500,LA@WPG 10/22/2019 08:00PM ET,WPG,0
G,Calvin Petersen (13612080),Calvin Petersen,13612080,G,6500,LA@WPG 10/22/2019 08:00PM ET,LA,0
LW,Max Pacioretty (13611048),Max Pacioretty,13611048,W/UTIL,6500,VGK@CHI 10/22/2019 08:30PM ET,VGK,13.81
G,Kevin Lankinen (13612068),Kevin Lankinen,13612068,G,6500,VGK@CHI 10/22/2019 08:30PM ET,CHI,0
G,Collin Delia (13612069),Collin Delia,13612069,G,6500,VGK@CHI 10/22/2019 08:30PM ET,CHI,0
G,Garret Sparks (13612078),Garret Sparks,13612078,G,6500,VGK@CHI 10/22/2019 08:30PM ET,VGK,0
G,Pheonix Copley (13612074),Pheonix Copley,13612074,G,6500,WAS@CGY 10/22/2019 09:00PM ET,WAS,0
G,Jon Gillies (13612077),Jon Gillies,13612077,G,6500,WAS@CGY 10/22/2019 09:00PM ET,CGY,0
LW,Mike Hoffman (13611050),Mike Hoffman,13611050,W/UTIL,6400,PIT@FLA 10/22/2019 07:00PM ET,FLA,13.72
C,Matt Duchene (13610732),Matt Duchene,13610732,C/UTIL,6400,ANH@NSH 10/22/2019 08:00PM ET,NSH,12.49
LW,Jeff Skinner (13611052),Jeff Skinner,13611052,W/UTIL,6300,SJ@BUF 10/22/2019 07:00PM ET,BUF,15.41
D,Jacob Trouba (13611578),Jacob Trouba,13611578,D/UTIL,6300,ARI@NYR 10/22/2019 07:00PM ET,NYR,17.4
C,Anze Kopitar (13610734),Anze Kopitar,13610734,C/UTIL,6300,LA@WPG 10/22/2019 08:00PM ET,LA,14.16
C,Vincent Trocheck (13610736),Vincent Trocheck,13610736,C/UTIL,6200,PIT@FLA 10/22/2019 07:00PM ET,FLA,11.52
RW,Brock Boeser (13611054),Brock Boeser,13611054,W/UTIL,6200,VAN@DET 10/22/2019 07:30PM ET,VAN,11.25
D,Alexander Edler (13611580),Alexander Edler,13611580,D/UTIL,6200,VAN@DET 10/22/2019 07:30PM ET,VAN,13.82
RW,Anthony Mantha (13611056),Anthony Mantha,13611056,W/UTIL,6100,VAN@DET 10/22/2019 07:30PM ET,DET,17.4
C,Nicklas Backstrom (13610738),Nicklas Backstrom,13610738,C/UTIL,6100,WAS@CGY 10/22/2019 09:00PM ET,WAS,9.68
D,Mark Giordano (13611582),Mark Giordano,13611582,D/UTIL,6100,WAS@CGY 10/22/2019 09:00PM ET,CGY,12.8
D,Morgan Rielly (13611586),Morgan Rielly,13611586,D/UTIL,6000,TOR@BOS 10/22/2019 07:00PM ET,TOR,13.59
RW,Evgenii Dadonov (13611062),Evgenii Dadonov,13611062,W/UTIL,6000,PIT@FLA 10/22/2019 07:00PM ET,FLA,12.21
LW,Artemi Panarin (13611060),Artemi Panarin,13611060,W/UTIL,6000,ARI@NYR 10/22/2019 07:00PM ET,NYR,12.83
C,Dylan Larkin (13610740),Dylan Larkin,13610740,C/UTIL,6000,VAN@DET 10/22/2019 07:30PM ET,DET,10.84
LW,J.T. Miller (13611058),J.T. Miller,13611058,W/UTIL,6000,VAN@DET 10/22/2019 07:30PM ET,VAN,12.25
D,Roman Josi (13611584),Roman Josi,13611584,D/UTIL,6000,ANH@NSH 10/22/2019 08:00PM ET,NSH,13.66
LW,Jonathan Huberdeau (13611066),Jonathan Huberdeau,13611066,W/UTIL,5900,PIT@FLA 10/22/2019 07:00PM ET,FLA,10.76
D,Oscar Klefbom (13611588),Oscar Klefbom,13611588,D/UTIL,5900,EDM@MIN 10/22/2019 08:00PM ET,EDM,13.73
RW,Nikolaj Ehlers (13611068),Nikolaj Ehlers,13611068,W/UTIL,5900,LA@WPG 10/22/2019 08:00PM ET,WPG,12.11
C,William Karlsson (13610742),William Karlsson,13610742,C/UTIL,5900,VGK@CHI 10/22/2019 08:30PM ET,VGK,10.19
RW,Reilly Smith (13611064),Reilly Smith,13611064,W/UTIL,5900,VGK@CHI 10/22/2019 08:30PM ET,VGK,12.34
C,Tomas Hertl (13610744),Tomas Hertl,13610744,C/UTIL,5800,SJ@BUF 10/22/2019 07:00PM ET,SJ,10.51
LW,Rickard Rakell (13611072),Rickard Rakell,13611072,W/UTIL,5800,ANH@NSH 10/22/2019 08:00PM ET,ANH,11.79
D,Drew Doughty (13611590),Drew Doughty,13611590,D/UTIL,5800,LA@WPG 10/22/2019 08:00PM ET,LA,13.12
RW,T.J. Oshie (13611070),T.J. Oshie,13611070,W/UTIL,5800,WAS@CGY 10/22/2019 09:00PM ET,WAS,11.98
C,Logan Couture (13610746),Logan Couture,13610746,C/UTIL,5700,SJ@BUF 10/22/2019 07:00PM ET,SJ,10.41
D,Erik Karlsson (13611592),Erik Karlsson,13611592,D/UTIL,5700,SJ@BUF 10/22/2019 07:00PM ET,SJ,9.79
RW,Patric Hornqvist (13611076),Patric Hornqvist,13611076,W/UTIL,5700,PIT@FLA 10/22/2019 07:00PM ET,PIT,10.98
LW,Jonathan Marchessault (13611074),Jonathan Marchessault,13611074,W/UTIL,5700,VGK@CHI 10/22/2019 08:30PM ET,VGK,10.58
D,Torey Krug (13611594),Torey Krug,13611594,D/UTIL,5600,TOR@BOS 10/22/2019 07:00PM ET,BOS,9.75
C,Elias Pettersson (13610748),Elias Pettersson,13610748,C/UTIL,5600,VAN@DET 10/22/2019 07:30PM ET,VAN,9.52
RW,Blake Wheeler (13611078),Blake Wheeler,13611078,W/UTIL,5600,LA@WPG 10/22/2019 08:00PM ET,WPG,10.21
LW,Kyle Connor (13611080),Kyle Connor,13611080,W/UTIL,5600,LA@WPG 10/22/2019 08:00PM ET,WPG,10.25
D,Rasmus Dahlin (13611596),Rasmus Dahlin,13611596,D/UTIL,5500,SJ@BUF 10/22/2019 07:00PM ET,BUF,9.88
C,Aleksander Barkov (13610750),Aleksander Barkov,13610750,C/UTIL,5500,PIT@FLA 10/22/2019 07:00PM ET,FLA,7.26
RW,Phil Kessel (13611084),Phil Kessel,13611084,W/UTIL,5500,ARI@NYR 10/22/2019 07:00PM ET,ARI,9.56
RW,Viktor Arvidsson (13611082),Viktor Arvidsson,13611082,W/UTIL,5500,ANH@NSH 10/22/2019 08:00PM ET,NSH,9.51
C,Evgeny Kuznetsov (13610752),Evgeny Kuznetsov,13610752,C/UTIL,5500,WAS@CGY 10/22/2019 09:00PM ET,WAS,10.91
D,Darnell Nurse (13611598),Darnell Nurse,13611598,D/UTIL,5400,EDM@MIN 10/22/2019 08:00PM ET,EDM,11.14
RW,Dustin Brown (13611086),Dustin Brown,13611086,W/UTIL,5400,LA@WPG 10/22/2019 08:00PM ET,LA,10.4
C,Paul Stastny (13610754),Paul Stastny,13610754,C/UTIL,5400,VGK@CHI 10/22/2019 08:30PM ET,VGK,8.27
LW,Timo Meier (13611088),Timo Meier,13611088,W/UTIL,5300,SJ@BUF 10/22/2019 07:00PM ET,SJ,8.25
LW,Victor Olofsson (13611092),Victor Olofsson,13611092,W/UTIL,5300,SJ@BUF 10/22/2019 07:00PM ET,BUF,10.23
C,Ryan Nugent-Hopkins (13610756),Ryan Nugent-Hopkins,13610756,C/UTIL,5300,EDM@MIN 10/22/2019 08:00PM ET,EDM,8.17
D,Jared Spurgeon (13611600),Jared Spurgeon,13611600,D/UTIL,5300,EDM@MIN 10/22/2019 08:00PM ET,MIN,10.11
LW,Alex DeBrincat (13611090),Alex DeBrincat,13611090,W/UTIL,5300,VGK@CHI 10/22/2019 08:30PM ET,CHI,9.68
C,Adam Henrique (13610758),Adam Henrique,13610758,C/UTIL,5200,ANH@NSH 10/22/2019 08:00PM ET,ANH,10.46
RW,Jakob Silfverberg (13611098),Jakob Silfverberg,13611098,W/UTIL,5200,ANH@NSH 10/22/2019 08:00PM ET,ANH,10.4
D,Ryan Ellis (13611602),Ryan Ellis,13611602,D/UTIL,5200,ANH@NSH 10/22/2019 08:00PM ET,NSH,13.55
LW,Jeff Carter (13611096),Jeff Carter,13611096,W/UTIL,5200,LA@WPG 10/22/2019 08:00PM ET,LA,10.28
LW,Matthew Tkachuk (13611094),Matthew Tkachuk,13611094,W/UTIL,5200,WAS@CGY 10/22/2019 09:00PM ET,CGY,8.84
RW,Nick Schmaltz (13611102),Nick Schmaltz,13611102,W/UTIL,5100,ARI@NYR 10/22/2019 07:00PM ET,ARI,11.23
C,Bo Horvat (13610760),Bo Horvat,13610760,C/UTIL,5100,VAN@DET 10/22/2019 07:30PM ET,VAN,8.36
D,Mattias Ekholm (13611604),Mattias Ekholm,13611604,D/UTIL,5100,ANH@NSH 10/22/2019 08:00PM ET,NSH,11.42
RW,Elias Lindholm (13611100),Elias Lindholm,13611100,W/UTIL,5100,WAS@CGY 10/22/2019 09:00PM ET,CGY,9.6
C,Derek Stepan (13610762),Derek Stepan,13610762,C/UTIL,5000,ARI@NYR 10/22/2019 07:00PM ET,ARI,7.1
RW,Tyler Bertuzzi (13611104),Tyler Bertuzzi,13611104,W/UTIL,5000,VAN@DET 10/22/2019 07:30PM ET,DET,9.8
LW,Tanner Pearson (13611106),Tanner Pearson,13611106,W/UTIL,5000,VAN@DET 10/22/2019 07:30PM ET,VAN,9.76
D,Dustin Byfuglien (13611608),Dustin Byfuglien,13611608,D/UTIL,5000,LA@WPG 10/22/2019 08:00PM ET,WPG,0
D,Shea Theodore (13611606),Shea Theodore,13611606,D/UTIL,5000,VGK@CHI 10/22/2019 08:30PM ET,VGK,7.9
D,Oliver Ekman-Larsson (13611612),Oliver Ekman-Larsson,13611612,D/UTIL,4900,ARI@NYR 10/22/2019 07:00PM ET,ARI,8.21
LW,Ilya Kovalchuk (13611108),Ilya Kovalchuk,13611108,W/UTIL,4900,LA@WPG 10/22/2019 08:00PM ET,LA,9.88
D,Josh Morrissey (13611610),Josh Morrissey,13611610,D/UTIL,4900,LA@WPG 10/22/2019 08:00PM ET,WPG,8.15
C,Jonathan Toews (13610764),Jonathan Toews,13610764,C/UTIL,4900,VGK@CHI 10/22/2019 08:30PM ET,CHI,6.4
LW,Brandon Saad (13611110),Brandon Saad,13611110,W/UTIL,4900,VGK@CHI 10/22/2019 08:30PM ET,CHI,10.77
RW,William Nylander (13611112),William Nylander,13611112,W/UTIL,4800,TOR@BOS 10/22/2019 07:00PM ET,TOR,8.06
D,Justin Schultz (13611614),Justin Schultz,13611614,D/UTIL,4800,PIT@FLA 10/22/2019 07:00PM ET,PIT,8.93
C,Ryan Johansen (13610766),Ryan Johansen,13610766,C/UTIL,4800,ANH@NSH 10/22/2019 08:00PM ET,NSH,7.29
RW,Alex Tuch (13611114),Alex Tuch,13611114,W/UTIL,4800,VGK@CHI 10/22/2019 08:30PM ET,VGK,0
D,Erik Gustafsson (13611616),Erik Gustafsson,13611616,D/UTIL,4800,VGK@CHI 10/22/2019 08:30PM ET,CHI,6.2
LW,Andreas Johnsson (13611116),Andreas Johnsson,13611116,W/UTIL,4700,TOR@BOS 10/22/2019 07:00PM ET,TOR,9.16
RW,Sam Reinhart (13611118),Sam Reinhart,13611118,W/UTIL,4700,SJ@BUF 10/22/2019 07:00PM ET,BUF,8.32
C,Jared McCann (13610768),Jared McCann,13610768,C/UTIL,4700,PIT@FLA 10/22/2019 07:00PM ET,PIT,9.67
LW,Alex Galchenyuk (13611122),Alex Galchenyuk,13611122,W/UTIL,4700,PIT@FLA 10/22/2019 07:00PM ET,PIT,6.77
LW,Clayton Keller (13611120),Clayton Keller,13611120,W/UTIL,4700,ARI@NYR 10/22/2019 07:00PM ET,ARI,8.54
D,Matt Dumba (13611620),Matt Dumba,13611620,D/UTIL,4700,EDM@MIN 10/22/2019 08:00PM ET,MIN,8.25
D,Neal Pionk (13611618),Neal Pionk,13611618,D/UTIL,4700,LA@WPG 10/22/2019 08:00PM ET,WPG,8.54
D,Rasmus Ristolainen (13611624),Rasmus Ristolainen,13611624,D/UTIL,4600,SJ@BUF 10/22/2019 07:00PM ET,BUF,8.21
D,Aaron Ekblad (13611622),Aaron Ekblad,13611622,D/UTIL,4600,PIT@FLA 10/22/2019 07:00PM ET,FLA,9.52
C,Christian Dvorak (13610770),Christian Dvorak,13610770,C/UTIL,4600,ARI@NYR 10/22/2019 07:00PM ET,ARI,8.29
D,Tyson Barrie (13611628),Tyson Barrie,13611628,D/UTIL,4500,TOR@BOS 10/22/2019 07:00PM ET,TOR,8.23
D,Keith Yandle (13611632),Keith Yandle,13611632,D/UTIL,4500,PIT@FLA 10/22/2019 07:00PM ET,FLA,9.16
RW,Chris Kreider (13611132),Chris Kreider,13611132,W/UTIL,4500,ARI@NYR 10/22/2019 07:00PM ET,NYR,5.43
LW,Conor Garland (13611134),Conor Garland,13611134,W/UTIL,4500,ARI@NYR 10/22/2019 07:00PM ET,ARI,10.54
D,Christopher Tanev (13611626),Christopher Tanev,13611626,D/UTIL,4500,VAN@DET 10/22/2019 07:30PM ET,VAN,9.06
C,Ryan Getzlaf (13610772),Ryan Getzlaf,13610772,C/UTIL,4500,ANH@NSH 10/22/2019 08:00PM ET,ANH,7.66
D,Cam Fowler (13611630),Cam Fowler,13611630,D/UTIL,4500,ANH@NSH 10/22/2019 08:00PM ET,ANH,7.67
RW,Zack Kassian (13611126),Zack Kassian,13611126,W/UTIL,4500,EDM@MIN 10/22/2019 08:00PM ET,EDM,6.77
RW,Tyler Toffoli (13611128),Tyler Toffoli,13611128,W/UTIL,4500,LA@WPG 10/22/2019 08:00PM ET,LA,8.94
RW,Andrew Shaw (13611124),Andrew Shaw,13611124,W/UTIL,4500,VGK@CHI 10/22/2019 08:30PM ET,CHI,7.48
RW,Tom Wilson (13611130),Tom Wilson,13611130,W/UTIL,4500,WAS@CGY 10/22/2019 09:00PM ET,WAS,9.25
D,Filip Hronek (13611634),Filip Hronek,13611634,D/UTIL,4400,VAN@DET 10/22/2019 07:30PM ET,DET,8.58
D,Hampus Lindholm (13611636),Hampus Lindholm,13611636,D/UTIL,4400,ANH@NSH 10/22/2019 08:00PM ET,ANH,8.03
C,Mikko Koivu (13610774),Mikko Koivu,13610774,C/UTIL,4400,EDM@MIN 10/22/2019 08:00PM ET,MIN,6.85
C,Dylan Strome (13611136),Dylan Strome,13611136,C/UTIL,4400,VGK@CHI 10/22/2019 08:30PM ET,CHI,7.05
D,Charlie McAvoy (13611638),Charlie McAvoy,13611638,D/UTIL,4300,TOR@BOS 10/22/2019 07:00PM ET,BOS,5.69
RW,Patrick Marleau (13611140),Patrick Marleau,13611140,W/UTIL,4300,SJ@BUF 10/22/2019 07:00PM ET,SJ,10.22
RW,Kaapo Kakko (13611142),Kaapo Kakko,13611142,W/UTIL,4300,ARI@NYR 10/22/2019 07:00PM ET,NYR,4.67
D,Jakob Chychrun (13611640),Jakob Chychrun,13611640,D/UTIL,4300,ARI@NYR 10/22/2019 07:00PM ET,ARI,6.34
RW,Jason Zucker (13611138),Jason Zucker,13611138,W/UTIL,4300,EDM@MIN 10/22/2019 08:00PM ET,MIN,7.84
C,Mikael Backlund (13610776),Mikael Backlund,13610776,C/UTIL,4300,WAS@CGY 10/22/2019 09:00PM ET,CGY,6.56
LW,Jakub Vrana (13611144),Jakub Vrana,13611144,W/UTIL,4300,WAS@CGY 10/22/2019 09:00PM ET,WAS,8.14
D,Michal Kempny (13611642),Michal Kempny,13611642,D/UTIL,4300,WAS@CGY 10/22/2019 09:00PM ET,WAS,13
C,David Krejci (13610778),David Krejci,13610778,C/UTIL,4200,TOR@BOS 10/22/2019 07:00PM ET,BOS,3.32
LW,Jake DeBrusk (13611150),Jake DeBrusk,13611150,W/UTIL,4200,TOR@BOS 10/22/2019 07:00PM ET,BOS,6.86
RW,Kasperi Kapanen (13611154),Kasperi Kapanen,13611154,W/UTIL,4200,TOR@BOS 10/22/2019 07:00PM ET,TOR,6.87
RW,Kevin Labanc (13611148),Kevin Labanc,13611148,W/UTIL,4200,SJ@BUF 10/22/2019 07:00PM ET,SJ,7.76
D,Jake McCabe (13611644),Jake McCabe,13611644,D/UTIL,4200,SJ@BUF 10/22/2019 07:00PM ET,BUF,9.23
LW,Pavel Buchnevich (13611152),Pavel Buchnevich,13611152,W/UTIL,4200,ARI@NYR 10/22/2019 07:00PM ET,NYR,7.25
D,Danny DeKeyser (13611646),Danny DeKeyser,13611646,D/UTIL,4200,VAN@DET 10/22/2019 07:30PM ET,DET,10.27
LW,Zach Parise (13611146),Zach Parise,13611146,W/UTIL,4200,EDM@MIN 10/22/2019 08:00PM ET,MIN,6.62
D,Ryan Suter (13611648),Ryan Suter,13611648,D/UTIL,4200,EDM@MIN 10/22/2019 08:00PM ET,MIN,7.38
D,Duncan Keith (13611650),Duncan Keith,13611650,D/UTIL,4200,VGK@CHI 10/22/2019 08:30PM ET,CHI,7.05
C,Alexander Kerfoot (13610780),Alexander Kerfoot,13610780,C/UTIL,4100,TOR@BOS 10/22/2019 07:00PM ET,TOR,6.21
