OCGN,20210319,2.5,8.97,down,6.5,-1.5,6.2,6.6,28,75,0.0,1.0,0.03,-0.02,0.0,0.05,130,993,316.26,-0.0034
OCGN,20210319,5.0,8.97,down,4.3,-1.3,4.2,4.6,212,499,331.83,0.9146,0.25,0.02,0.2,0.25,1566,3958,256.45,-0.0849
OCGN,20210319,7.5,8.97,down,2.4,-1.44,2.3,2.45,1079,1430,235.07,0.7326,0.95,0.12,0.9,1.05,1648,5235,243.02,-0.274
OCGN,20210319,10.0,8.97,down,1.43,-1.07,1.35,1.4,3959,3881,252.79,0.5208,2.45,0.35,2.4,2.65,923,3624,257.26,-0.4861
OCGN,20210319,12.5,8.97,down,0.97,-0.78,0.95,1.0,4471,8142,276.11,0.3802,4.45,0.7,4.1,5.0,92,618,277.16,-0.6269
OCGN,20210319,15.0,8.97,down,0.66,-0.53,0.65,0.7,2771,8680,287.41,0.2799,6.7,1.1,6.4,7.0,33,63,282.8,-0.7273
OCGN,20210319,17.5,8.97,down,0.49,-0.41,0.45,0.5,787,2176,295.48,0.2096,9.2,1.8,8.4,9.6,13,16,287.05,-0.7978
OCGN,20210319,20.0,8.97,down,0.4,-0.3,0.35,0.45,3744,8947,314.1,0.1755,11.9,2.0,10.8,11.9,7,45,286.67,-0.8318
OCGN,20210319,22.5,8.97,down,0.32,0.0,0.3,0.4,96,0,330.38,0.1516,0.0,0.0,13.2,14.3,0,0,289.19,-0.8557
OCGN,20210319,25.0,8.97,down,0.25,0.0,0.2,0.3,410,0,328.83,0.1159,0.0,0.0,15.7,16.8,0,0,304.33,-0.8915
OCGN,20210416,2.5,8.97,down,6.4,-2.1,6.1,7.0,21,35,212.09,0.9695,0.11,-0.02,0.1,0.15,45,874,256.14,-0.0299
OCGN,20210416,5.0,8.97,down,4.8,-1.36,4.4,4.9,266,349,225.66,0.8659,0.73,0.03,0.7,0.75,373,1320,238.66,-0.1328
OCGN,20210416,7.5,8.97,down,3.5,-1.4,3.2,3.6,264,323,234.69,0.733,1.95,0.2,1.9,2.1,596,1430,245.47,-0.2653
OCGN,20210416,10.0,8.97,down,2.65,-1.35,2.5,2.75,1415,1147,244.29,0.6107,3.5,0.36,3.5,3.7,134,582,244.15,-0.3875
OCGN,20210416,12.5,8.97,down,2.3,-0.8,1.8,2.25,598,1098,246.14,0.506,5.5,0.5,5.3,6.0,18,138,258.12,-0.4922
OCGN,20210416,15.0,8.97,down,1.6,-0.95,1.4,1.8,624,1450,248.64,0.4193,7.8,1.17,7.4,8.0,21,20,257.42,-0.5788
OCGN,20210416,17.5,8.97,down,1.2,-0.9,1.15,1.25,253,309,242.23,0.3484,10.0,1.19,9.5,10.5,1,10,269.62,-0.6496
OCGN,20210416,20.0,8.97,down,1.15,-0.6,1.0,1.35,473,1457,263.07,0.303,10.7,0.0,11.7,12.8,0,3,269.33,-0.695
OCGN,20210416,22.5,8.97,down,0.9,0.0,0.65,1.15,17,0,255.75,0.267,0.0,0.0,13.9,15.1,0,0,265.76,-0.731
OCGN,20210416,25.0,8.97,down,0.75,0.0,0.7,0.85,521,0,258.3,0.2379,0.0,0.0,16.3,17.4,0,0,268.37,-0.7601
OCGN,20210716,2.5,8.97,down,7.2,-1.9,6.4,7.6,6,80,214.22,0.9433,0.6,0.1,0.55,0.6,7,80,234.39,-0.0538
OCGN,20210716,5.0,8.97,down,5.6,-2.66,5.4,6.2,43,73,219.8,0.8626,1.75,0.2,1.65,2.05,35,278,230.36,-0.1336
OCGN,20210716,7.5,8.97,down,4.8,-1.56,4.5,5.0,48,210,210.12,0.7838,3.35,0.35,3.2,3.5,17,206,219.81,-0.2119
OCGN,20210716,10.0,8.97,down,4.12,-1.28,4.0,4.3,136,395,213.66,0.7121,5.1,0.4,4.8,5.5,14,104,217.72,-0.2833
OCGN,20210716,12.5,8.97,down,3.52,-0.48,3.2,3.7,121,236,204.92,0.65,6.55,0.0,6.8,7.7,0,11,223.52,-0.3453
OCGN,20210716,15.0,8.97,down,3.2,-1.0,2.95,3.3,95,355,210.2,0.5953,8.6,-1.49,8.8,10.1,1,3,228.36,-0.3998
OCGN,20210716,17.5,8.97,down,2.6,-1.2,2.5,2.95,32,93,207.18,0.5425,12.4,0.0,10.8,12.1,0,10,220.84,-0.4526
OCGN,20210716,20.0,8.97,down,2.38,-0.92,2.3,2.55,81,440,206.86,0.4949,13.5,-1.09,12.8,14.4,1,21,217.44,-0.5001
OCGN,20210716,22.5,8.97,down,0.0,0.0,1.8,2.65,0,0,208.35,0.4638,0.0,0.0,15.2,16.6,0,0,219.64,-0.5311
OCGN,20210716,25.0,8.97,down,2.0,0.0,1.85,2.3,6,0,211.4,0.4368,0.0,0.0,17.4,18.8,0,0,214.7,-0.5581
OCGN,20211015,2.5,8.97,down,7.8,-1.7,6.4,7.9,1,8,198.43,0.9417,0.75,0.25,0.35,1.2,26,102,205.87,-0.0547
OCGN,20211015,5.0,8.97,down,5.6,-1.6,5.7,6.6,4,85,200.62,0.8709,2.1,0.2,2.0,2.25,11,369,195.39,-0.1245
OCGN,20211015,7.5,8.97,down,5.14,-1.66,4.6,5.7,8,91,186.79,0.8037,3.5,0.0,3.6,4.0,0,120,191.23,-0.1911
OCGN,20211015,10.0,8.97,down,4.68,-1.62,4.4,5.2,85,273,197.74,0.7473,5.5,0.3,5.5,5.9,2,150,190.37,-0.2472
OCGN,20211015,12.5,8.97,down,4.2,-1.8,3.8,4.5,53,245,188.7,0.6943,7.4,0.3,6.8,8.4,4,13,185.03,-0.3001
OCGN,20211015,15.0,8.97,down,3.7,-1.3,3.2,3.9,104,267,180.77,0.6459,9.7,0.0,8.8,10.5,0,7,182.35,-0.3483
OCGN,20211015,17.5,8.97,down,3.1,-2.4,3.0,3.5,296,79,181.62,0.6022,11.55,-0.95,11.5,12.9,3,8,196.3,-0.3919
