Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,
40637-66671,D,Jonas,Jonas Siegenthaler,Siegenthaler,5.490909229625355,22,3600,ANH@WSH,WSH,ANH,,,,,
40637-54194,D,Josh,Josh Manson,Manson,6.254545731977983,11,3600,ANH@WSH,ANH,WSH,IR,Knee,,,
40637-66791,W,Carter,Carter Rowney,Rowney,5.733333405994234,21,3600,ANH@WSH,ANH,WSH,,,,,
40637-66581,D,Brendan,Brendan Guhle,Guhle,6.240000152587891,10,3500,ANH@WSH,ANH,WSH,,,,,
40637-39710,D,Nick,Nick Jensen,Jensen,3.5863637057217685,22,3500,ANH@WSH,WSH,ANH,,,,,
40637-39972,D,Kurtis,Kurtis MacDermid,MacDermid,6.320000076293946,10,3500,LA@ARI,LA,ARI,,,,,
40637-66615,D,Kyle,Kyle Capobianco,Capobianco,5.142857142857143,7,3500,LA@ARI,ARI,LA,,,,,
40637-9275,W,Kyle,Kyle Clifford,Clifford,5.679999923706054,20,3500,LA@ARI,LA,ARI,,,,,
40637-97091,D,Martin,Martin Fehervary,Fehervary,2.133333365122477,3,3500,ANH@WSH,WSH,ANH,,,,,
40637-12613,D,Radko,Radko Gudas,Gudas,6.400000138716265,22,3500,ANH@WSH,WSH,ANH,,,,,
40637-103753,D,Mikey,Mikey Anderson,Anderson,0,0,3500,LA@ARI,LA,ARI,,,,,
40637-8270,D,Niklas,Niklas Hjalmarsson,Hjalmarsson,6.199999809265137,4,3500,LA@ARI,ARI,LA,IR,Lower leg,,,
40637-8531,D,Michael,Michael Del Zotto,Del Zotto,5.386666870117187,15,3500,ANH@WSH,ANH,WSH,,,,,
40637-42846,D,Tyler,Tyler Lewington,Lewington,2.3999999364217124,6,3500,ANH@WSH,WSH,ANH,,,,,
40637-74079,D,Josh,Josh Mahura,Mahura,7.885714394705636,7,3500,ANH@WSH,ANH,WSH,,,,,
40637-39264,D,Derek,Derek Forbort,Forbort,5.708641899956597,81,3500,LA@ARI,LA,ARI,O,Back,,,
40637-117095,D,Max,Max Gottlieb,Gottlieb,0,0,3500,LA@ARI,LA,ARI,,,,,
40637-58986,D,Erik,Erik Burgdoerfer,Burgdoerfer,0.800000011920929,4,3500,ANH@WSH,WSH,ANH,,,,,
40637-113273,D,Tobias,Tobias Bjornfot,Bjornfot,0,3,3500,LA@ARI,LA,ARI,,,,,
40637-12447,D,Erik,Erik Gudbranson,Gudbranson,4.188235114602482,17,3500,ANH@WSH,ANH,WSH,,,,,
40637-61860,D,Ben,Ben Hutton,Hutton,6.840000152587891,20,3500,LA@ARI,LA,ARI,,,,,
40637-70565,D,Jacob,Jacob Larsson,Larsson,4.084210446006374,19,3500,ANH@WSH,ANH,WSH,,,,,
40637-70325,D,Paul,Paul LaDue,LaDue,4.266666759144176,33,3500,LA@ARI,LA,ARI,,,,,
40637-84404,D,Ilya,Ilya Lyubushkin,Lyubushkin,4,10,3500,LA@ARI,ARI,LA,,,,,
40637-54457,D,Jordan,Jordan Oesterle,Oesterle,6.8076923076923075,13,3500,LA@ARI,ARI,LA,,,,,
40637-21690,D,Chris,Chris Wideman,Wideman,5.9720001220703125,25,3500,ANH@WSH,ANH,WSH,,,,,
40637-117184,D,Zack,Zack Hayes,Hayes,0,0,3500,ANH@WSH,ANH,WSH,,,,,
40637-117187,D,Steven,Steven Ruggiero,Ruggiero,0,0,3500,ANH@WSH,ANH,WSH,,,,,
40637-117186,D,Conor,Conor Riley,Riley,0,0,3500,ANH@WSH,ANH,WSH,,,,,
40637-13767,D,Aaron,Aaron Ness,Ness,2.8799999237060545,10,3500,LA@ARI,ARI,LA,,,,,
40637-62158,D,Joakim,Joakim Ryan,Ryan,4.400000095367432,8,3500,LA@ARI,LA,ARI,,,,,
40637-54744,D,Christian,Christian Djoos,Djoos,4.035555691189236,45,3500,ANH@WSH,WSH,ANH,,,,,
40637-12266,D,Korbinian,Korbinian Holzer,Holzer,5.8000000847710504,18,3500,ANH@WSH,ANH,WSH,,,,,
40637-59117,W,Nick,Nick Ritchie,Ritchie,7.631578947368421,19,3500,ANH@WSH,ANH,WSH,,,,,
40637-82927,D,Daniel,Daniel Brickley,Brickley,4.400000095367432,4,3500,LA@ARI,LA,ARI,,,,,
40637-40019,W,Brendan,Brendan Leipsic,Leipsic,5.331818320534446,22,3400,ANH@WSH,WSH,ANH,,,,,
40637-59127,W,Garnet,Garnet Hathaway,Hathaway,5.327272588556463,22,3400,ANH@WSH,WSH,ANH,,,,,
40637-70922,W,Max,Max Jones,Jones,5.364705702837775,17,3300,ANH@WSH,ANH,WSH,,,,,
40637-66620,W,Christian,Christian Fischer,Fischer,4.1200000762939455,20,3300,LA@ARI,ARI,LA,,,,,
40637-62275,W,Travis,Travis Boyd,Boyd,6.971428462437221,7,3300,ANH@WSH,WSH,ANH,,,,,
40637-15357,W,Carl,Carl Hagelin,Hagelin,5.388235204360065,17,3300,ANH@WSH,WSH,ANH,O,Upper body,,,
40637-9002,W,Richard,Richard Panik,Panik,2.5333333015441895,12,3200,ANH@WSH,WSH,ANH,,,,,
40637-42839,W,Chandler,Chandler Stephenson,Stephenson,3.7555554707845054,18,3200,ANH@WSH,WSH,ANH,,,,,
40637-14480,W,Nicolas,Nicolas Deslauriers,Deslauriers,3.3599998474121096,10,3200,ANH@WSH,ANH,WSH,,,,,
40637-82834,W,Kiefer,Kiefer Sherwood,Sherwood,4.927999877929688,50,3200,ANH@WSH,ANH,WSH,,,,,
40637-8397,C,Brad,Brad Richardson,Richardson,4.4571429661342075,14,3200,LA@ARI,ARI,LA,,,,,
40637-54478,C,Nic,Nic Dowd,Dowd,4.714285714285714,14,3200,ANH@WSH,WSH,ANH,O,Upper body,,,
40637-104423,C,Nikolai,Nikolai Prokhorkin,Prokhorkin,5.920000076293945,5,3200,LA@ARI,LA,ARI,,,,,
40637-82156,W,Max,Max Comtois,Comtois,5.9461540809044475,13,3200,ANH@WSH,ANH,WSH,,,,,
40637-61245,W,Devin,Devin Shore,Shore,3.7818180431019175,11,3100,ANH@WSH,ANH,WSH,,,,,
40637-79965,W,Carl,Carl Grundstrom,Grundstrom,6.400000254313151,6,3100,LA@ARI,LA,ARI,,,,,
40637-74099,W,Matt,Matt Luff,Luff,4.799999872843425,3,3100,LA@ARI,LA,ARI,,,,,
40637-82912,W,Troy,Troy Terry,Terry,4.038095383417039,21,3100,ANH@WSH,ANH,WSH,,,,,
40637-8966,W,Trevor,Trevor Lewis,Lewis,5.050000190734863,16,3000,LA@ARI,LA,ARI,IR,Lower body,,,
40637-79879,W,Justin,Justin Kloos,Kloos,3.200000047683716,1,3000,ANH@WSH,ANH,WSH,,,,,
40637-80391,W,Mario,Mario Kempe,Kempe,4.369230710543119,52,3000,LA@ARI,LA,ARI,,,,,
40637-58906,W,Chase,Chase De Leo,De Leo,6.400000095367432,1,3000,ANH@WSH,ANH,WSH,,,,,
40637-66617,W,Michael,Michael Bunting,Bunting,4.320000076293946,5,3000,LA@ARI,ARI,LA,,,,,
40637-8263,W,Marian,Marian Hossa,Hossa,0,0,3000,LA@ARI,ARI,LA,O,Illness,,,
40637-97096,C,Isac,Isac Lundestrom,Lundestrom,2.133333365122477,3,3000,ANH@WSH,ANH,WSH,,,,,
40637-117075,W,Keeghan,Keeghan Howdeshell,Howdeshell,0,0,3000,LA@ARI,ARI,LA,,,,,
40637-66642,W,Austin,Austin Wagner,Wagner,6,16,3000,LA@ARI,LA,ARI,,,,,
40637-97108,W,Barrett,Barrett Hayton,Hayton,6.311111026340061,9,3000,LA@ARI,ARI,LA,,,,,
40637-12630,C,Michael,Michael Chaput,Chaput,3.6500000953674316,32,3000,LA@ARI,ARI,LA,,,,,
40637-62817,W,Blake,Blake Pietila,Pietila,2.9473684210526314,19,3000,ANH@WSH,ANH,WSH,,,,,
40637-117091,W,Mason,Mason Bergh,Bergh,0,0,3000,LA@ARI,LA,ARI,,,,,
40637-82026,C,Jaret,Jaret Anderson-Dolan,Anderson-Dolan,4.159999847412109,5,3000,LA@ARI,LA,ARI,,,,,
40637-9325,W,Patrick,Patrick Eaves,Eaves,1.5999999727521623,7,3000,ANH@WSH,ANH,WSH,O,Undisclosed,,,
40637-66675,W,Daniel,Daniel Sprong,Sprong,7.379364982483879,63,3000,ANH@WSH,ANH,WSH,,,,,
40637-43132,W,Martin,Martin Frk,Frk,3.4566665649414063,30,3000,LA@ARI,LA,ARI,,,,,
40637-12670,W,Sam,Sam Carrick,Carrick,3.2000001271565757,6,3000,ANH@WSH,ANH,WSH,,,,,
40637-82835,C,Shane,Shane Gersich,Gersich,0,0,3000,ANH@WSH,WSH,ANH,,,,,
40637-12732,W,Michael,Michael Sgarbossa,Sgarbossa,0,0,3000,ANH@WSH,WSH,ANH,,,,,
40637-117181,W,Johno,Johno May,May,0,0,3000,ANH@WSH,ANH,WSH,,,,,
40637-117180,C,Brent,Brent Gates,Gates,0,0,3000,ANH@WSH,ANH,WSH,,,,,
40637-117182,W,Brayden,Brayden Tracey,Tracey,0,0,3000,ANH@WSH,ANH,WSH,,,,,
40637-8158,W,Ilya,Ilya Kovalchuk,Kovalchuk,9.170587876263786,17,3000,LA@ARI,LA,ARI,,,,,
40637-8702,C,Ryan,Ryan Kesler,Kesler,5.211666870117187,60,3000,ANH@WSH,ANH,WSH,O,Hip,,,
40637-15268,G,John,John Gibson,Gibson,18.049999237060547,16,8300,ANH@WSH,ANH,WSH,,,,,
40637-9416,G,Braden,Braden Holtby,Holtby,18.080000813802084,15,9000,ANH@WSH,WSH,ANH,,,,,
40637-12619,G,Jack,Jack Campbell,Campbell,12.114286150251116,7,7300,LA@ARI,LA,ARI,,,,,
40637-40050,G,Antti,Antti Raanta,Raanta,18.628570556640625,7,7900,LA@ARI,ARI,LA,,,,,
