Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
C,Andrew Poturalski (13689558),Andrew Poturalski,13689558,C/UTIL,2500,CHI@ANH 11/03/2019 08:00PM ET,ANH,0
LW,Max Jones (13689626),Max Jones,13689626,W/UTIL,2500,CHI@ANH 11/03/2019 08:00PM ET,ANH,3.02
LW,Nicolas Deslauriers (13689632),Nicolas Deslauriers,13689632,W/UTIL,2500,CHI@ANH 11/03/2019 08:00PM ET,ANH,2.02
LW,Devin Shore (13689634),Devin Shore,13689634,W/UTIL,2500,CHI@ANH 11/03/2019 08:00PM ET,ANH,3.5
LW,Zack Smith (13689636),Zack Smith,13689636,W/UTIL,2500,CHI@ANH 11/03/2019 08:00PM ET,CHI,1.2
RW,Patrick Eaves (13689644),Patrick Eaves,13689644,W/UTIL,2500,CHI@ANH 11/03/2019 08:00PM ET,ANH,0
LW,Brayden Tracey (13689654),Brayden Tracey,13689654,W/UTIL,2500,CHI@ANH 11/03/2019 08:00PM ET,ANH,0
LW,Alexandre Fortin (13689656),Alexandre Fortin,13689656,W/UTIL,2500,CHI@ANH 11/03/2019 08:00PM ET,CHI,0
RW,Dylan Sikura (13689658),Dylan Sikura,13689658,W/UTIL,2500,CHI@ANH 11/03/2019 08:00PM ET,CHI,0
LW,John Quenneville (13689660),John Quenneville,13689660,W/UTIL,2500,CHI@ANH 11/03/2019 08:00PM ET,CHI,0
RW,Nick Sorensen (13689662),Nick Sorensen,13689662,W/UTIL,2500,CHI@ANH 11/03/2019 08:00PM ET,ANH,0
RW,Kiefer Sherwood (13689664),Kiefer Sherwood,13689664,W/UTIL,2500,CHI@ANH 11/03/2019 08:00PM ET,ANH,0
RW,Deven Sideroff (13689666),Deven Sideroff,13689666,W/UTIL,2500,CHI@ANH 11/03/2019 08:00PM ET,ANH,0
RW,Matthew Highmore (13689668),Matthew Highmore,13689668,W/UTIL,2500,CHI@ANH 11/03/2019 08:00PM ET,CHI,0
RW,Daniel Sprong (13689672),Daniel Sprong,13689672,W/UTIL,2500,CHI@ANH 11/03/2019 08:00PM ET,ANH,0
LW,Anton Wedin (13689676),Anton Wedin,13689676,W/UTIL,2500,CHI@ANH 11/03/2019 08:00PM ET,CHI,0
D,Erik Gudbranson (13689724),Erik Gudbranson,13689724,D/UTIL,2500,CHI@ANH 11/03/2019 08:00PM ET,ANH,2.56
D,Slater Koekkoek (13689728),Slater Koekkoek,13689728,D/UTIL,2500,CHI@ANH 11/03/2019 08:00PM ET,CHI,4.63
D,Jacob Larsson (13689732),Jacob Larsson,13689732,D/UTIL,2500,CHI@ANH 11/03/2019 08:00PM ET,ANH,3.49
D,Dennis Gilbert (13689736),Dennis Gilbert,13689736,D/UTIL,2500,CHI@ANH 11/03/2019 08:00PM ET,CHI,2.3
D,Ian McCoshen (13689744),Ian McCoshen,13689744,D/UTIL,2500,CHI@ANH 11/03/2019 08:00PM ET,CHI,0
D,Chris Wideman (13689746),Chris Wideman,13689746,D/UTIL,2500,CHI@ANH 11/03/2019 08:00PM ET,ANH,0
D,Jani Hakanpaa (13689748),Jani Hakanpaa,13689748,D/UTIL,2500,CHI@ANH 11/03/2019 08:00PM ET,ANH,0
D,Brendan Guhle (13689750),Brendan Guhle,13689750,D/UTIL,2500,CHI@ANH 11/03/2019 08:00PM ET,ANH,6.36
D,Nicolas Beaudin (13689758),Nicolas Beaudin,13689758,D/UTIL,2500,CHI@ANH 11/03/2019 08:00PM ET,CHI,0
G,Cam Talbot (13689772),Cam Talbot,13689772,G,7200,CGY@WAS 11/03/2019 07:00PM ET,CGY,8.32
G,Ilya Samsonov (13689771),Ilya Samsonov,13689771,G,7900,CGY@WAS 11/03/2019 07:00PM ET,WAS,14.04
G,Robin Lehner (13689769),Robin Lehner,13689769,G,7200,CHI@ANH 11/03/2019 08:00PM ET,CHI,17.57
G,John Gibson (13689766),John Gibson,13689766,G,8300,CHI@ANH 11/03/2019 08:00PM ET,ANH,16.66
