Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,,,DK,FanDuel,BetUS,,,,Win/Loss
P,Sara Sorribes Tormo (14349611),Sara Sorribes Tormo,14349611,P,8400,Sorribes Tormo@Errani 02/25/2020 06:15PM ET,Sorribes Tormo,29.56,0.582372552585319,0,-150,-134,-135,0.6,0.572649572649573,0.574468085106383,0
P,Steve Johnson (14349610),Steve Johnson,14349610,P,8200,Lajovic@Johnson 02/25/2020 06:20PM ET,Johnson,41.96,0.563302049415821,0,-127,-130,-130,0.559471365638767,0.565217391304348,0.565217391304348,0
P,Lauren Davis (14349609),Lauren Davis,14349609,P,8000,Davis@Mchale 02/25/2020 07:30PM ET,Davis,48.51,0.550865800865801,0,-124,-124,-120,0.553571428571429,0.553571428571429,0.545454545454545,0
P,Katie Boulter (14349608),Katie Boulter,14349608,P,7800,Paolini@Boulter 02/25/2020 05:00PM ET,Boulter,20.8,0.548721340388007,0,-124,-116,-125,0.553571428571429,0.537037037037037,0.555555555555556,-1
P,Venus Williams (14349607),Venus Williams,14349607,P,7600,Williams@Juvan 02/25/2020 05:00PM ET,Williams,18.05,0.544409265961922,0,-127,-112,-120,0.559471365638767,0.528301886792453,0.545454545454545,0
P,John Millman (14349606),John Millman,14349606,P,7500,Millman@Fritz 02/25/2020 07:40PM ET,Millman,53.75,0.533956455621082,0,-109,-120,-115,0.521531100478469,0.545454545454545,0.534883720930232,1
P,Kaja Juvan (14349605),Kaja Juvan,14349605,P,7400,Williams@Juvan 02/25/2020 05:00PM ET,Juvan,3,0.5,0,104,-104,100,0.490196078431373,0.509803921568627,0.5,1
P,Jasmine Paolini (14349604),Jasmine Paolini,14349604,P,7300,Paolini@Boulter 02/25/2020 05:00PM ET,Paolini,23.3,0.495934959349593,0,100,100,105,0.5,0.5,0.487804878048781,-1
P,Taylor Fritz (14349603),Taylor Fritz,14349603,P,7200,Millman@Fritz 02/25/2020 07:40PM ET,Fritz,50.52,0.512587019608866,0,-113,102,-105,0.530516431924883,0.495049504950495,0.51219512195122,0
P,Christina Mchale (14349602),Christina Mchale,14349602,P,7000,Davis@Mchale 02/25/2020 07:30PM ET,Mchale,29.58,0.495145631067961,0,100,106,100,0.5,0.485436893203883,0.5,1
P,Dusan Lajovic (14349601),Dusan Lajovic,14349601,P,6900,Lajovic@Johnson 02/25/2020 06:20PM ET,Lajovic,49.84,0.479361555943132,0,104,112,110,0.490196078431373,0.471698113207547,0.476190476190476,1
P,Sara Errani (14349600),Sara Errani,14349600,P,6800,Sorribes Tormo@Errani 02/25/2020 06:15PM ET,Errani,0,0.462317151080463,0,120,114,115,0.454545454545455,0.467289719626168,0.465116279069767,1
P,Pedro Martinez (14349599),Pedro Martinez,14349599,P,6600,Martinez@Albot 02/25/2020 05:00PM ET,Martinez,47.22,0.442760271240527,0,118,130,130,0.458715596330275,0.434782608695652,0.434782608695652,1
P,Nina Stojanovic (14349598),Nina Stojanovic,14349598,P,6500,Stojanovic@Fernandez 02/25/2020 06:15PM ET,Stojanovic,21.72,0.391746794871795,0,150,156,160,0.4,0.390625,0.384615384615385,0
P,Taro Daniel (14349597),Taro Daniel,14349597,P,6300,Kwon@Daniel 02/25/2020 05:00PM ET,Daniel,58.4,0.387596899224806,0,,158,,,0.387596899224806,,0
P,Usue Maitane Arconada (14349596),Usue Maitane Arconada,14349596,P,6200,Dolehide@Arconada 02/25/2020 08:45PM ET,Arconada,34.5,0.380253917989767,0,160,164,165,0.384615384615385,0.378787878787879,0.377358490566038,0
P,Alex Bolt (14349595),Alex Bolt,14349595,P,6000,Auger-Aliassime@Bolt 02/25/2020 06:20PM ET,Bolt,47.08,0.368568081463459,0,170,174,170,0.37037037037037,0.364963503649635,0.37037037037037,0
P,Katarina Zavatska (14349594),Katarina Zavatska,14349594,P,5800,Zavatska@Zhu 02/25/2020 05:00PM ET,Zavatska,0,0.347265761058865,0,175,200,190,0.363636363636364,0.333333333333333,0.344827586206897,0
P,Ugo Humbert (14349593),Ugo Humbert,14349593,P,5600,Humbert@Kyrgios 02/25/2020 11:00PM ET,Humbert,56.12,0.333395078879936,0,195,205,200,0.338983050847458,0.327868852459016,0.333333333333333,1
P,Renata Zarazua (14349592),Renata Zarazua,14349592,P,5500,Zarazua@Stephens 02/25/2020 07:40PM ET,Zarazua,0,0.294117647058823,0,240,240,240,0.294117647058823,0.294117647058823,0.294117647058823,1
P,Mischa Zverev (14349591),Mischa Zverev,14349591,P,5400,Zverev@Isner 02/25/2020 08:55PM ET,Zverev,0,0.270690999998351,0,255,290,265,0.28169014084507,0.256410256410256,0.273972602739726,0
P,Damir Dzumhur (14349590),Damir Dzumhur,14349590,P,5200,Dimitrov@Dzumhur 02/25/2020 05:00PM ET,Dzumhur,24.09,0.272032381621423,0,265,250,290,0.273972602739726,0.285714285714286,0.256410256410256,0
P,Katie Volynets (14349589),Katie Volynets,14349589,P,5000,Volynets@Rogers 02/25/2020 07:45PM ET,Volynets,0,0.193662312530237,0,430,420,400,0.188679245283019,0.192307692307692,0.2,1
P,Jason Jung (14349588),Jason Jung,14349588,P,4800,Zverev@Jung 02/25/2020 07:00PM ET,Jung,47.64,0.198692810457516,0,400,410,400,0.2,0.196078431372549,0.2,0
P,Pablo Andujar (14349587),Pablo Andujar,14349587,P,4000,Andujar@Nadal 02/25/2020 08:20PM ET,Andujar,33.24,0.072115384615385,0,1200,1500,1200,0.076923076923077,0.0625,0.076923076923077,0
